"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"07/01/2022","1,582.34","1,590.87","1,592.39","1,581.22","777.46K","-0.25%"
"06/01/2022","1,586.24","1,579.17","1,596.02","1,577.74","889.76K","0.27%"
"05/01/2022","1,581.92","1,589.91","1,595.96","1,581.92","815.02K","-0.28%"
"04/01/2022","1,586.29","1,561.83","1,589.46","1,561.83","649.53K","1.60%"
"31/12/2021","1,561.33","1,551.79","1,562.06","1,551.71","667.68K","0.89%"
"30/12/2021","1,547.55","1,546.22","1,554.12","1,546.22","583.09K","0.09%"
"29/12/2021","1,546.16","1,559.85","1,562.11","1,546.16","650.58K","-0.54%"
"28/12/2021","1,554.52","1,549.88","1,557.79","1,541.68","745.86K","0.76%"
"27/12/2021","1,542.80","1,537.32","1,544.38","1,521.59","579.10K","0.86%"
"24/12/2021","1,529.57","1,512.88","1,531.14","1,504.11","703.85K","1.64%"
"23/12/2021","1,504.83","1,529.79","1,531.53","1,491.97","1.04M","-1.56%"
"22/12/2021","1,528.72","1,537.16","1,541.22","1,522.48","834.08K","-0.08%"
"21/12/2021","1,529.98","1,524.91","1,535.24","1,522.12","714.04K","0.23%"
"20/12/2021","1,526.40","1,532.45","1,532.95","1,518.03","738.77K","-0.12%"
"17/12/2021","1,528.20","1,529.97","1,533.94","1,526.68","871.99K","0.30%"
"16/12/2021","1,523.70","1,530.43","1,531.03","1,516.76","737.63K","0.01%"
"15/12/2021","1,523.59","1,524.03","1,531.11","1,515.53","724.73K","0.04%"
"14/12/2021","1,523.03","1,523.54","1,534.44","1,515.84","732.28K","0.03%"
"13/12/2021","1,522.50","1,517.96","1,526.97","1,516.77","677.23K","0.73%"
"10/12/2021","1,511.47","1,517.16","1,522.91","1,508.66","659.70K","-0.39%"
"09/12/2021","1,517.45","1,494.68","1,517.45","1,494.68","494.41K","1.11%"
"08/12/2021","1,500.84","1,500.88","1,510.47","1,495.49","597.16K","0.34%"
"07/12/2021","1,495.69","1,475.86","1,495.69","1,466.77","541.83K","2.30%"
"06/12/2021","1,462.05","1,497.59","1,505.06","1,446.39","831.44K","-2.22%"
"03/12/2021","1,495.24","1,544.28","1,546.76","1,495.24","831.58K","-2.65%"
"02/12/2021","1,535.99","1,546.85","1,549.38","1,535.99","594.22K","-0.45%"
"01/12/2021","1,543.01","1,531.94","1,543.01","1,525.63","672.77K","0.65%"
"30/11/2021","1,533.01","1,556.73","1,559.39","1,525.17","847.03K","-0.56%"
"29/11/2021","1,541.66","1,520.60","1,546.86","1,520.60","803.76K","-0.44%"
"26/11/2021","1,548.40","1,561.06","1,568.15","1,545.23","827.36K","-0.38%"
"25/11/2021","1,554.35","1,548.87","1,558.21","1,543.66","755.86K","0.85%"
"24/11/2021","1,541.22","1,518.98","1,543.04","1,514.71","870.36K","1.90%"
"23/11/2021","1,512.48","1,491.80","1,512.48","1,486.53","666.81K","1.01%"
"22/11/2021","1,497.33","1,501.65","1,519.08","1,493.17","1.00M","-0.11%"
"19/11/2021","1,498.94","1,515.26","1,527.09","1,478.12","1.23M","-0.62%"
"18/11/2021","1,508.35","1,518.29","1,520.60","1,508.35","863.03K","-0.36%"
"17/11/2021","1,513.82","1,508.27","1,515.88","1,504.71","666.04K","0.37%"
"16/11/2021","1,508.25","1,515.25","1,521.49","1,501.04","965.02K","-0.76%"
"15/11/2021","1,519.80","1,525.64","1,525.83","1,509.98","953.07K","0.28%"
"12/11/2021","1,515.57","1,500.98","1,516.22","1,490.66","722.81K","1.16%"
"11/11/2021","1,498.20","1,505.07","1,510.56","1,483.98","981.24K","-0.24%"
"10/11/2021","1,501.74","1,502.71","1,506.94","1,493.76","758.81K","0.19%"
"09/11/2021","1,498.96","1,506.68","1,511.36","1,494.70","790.91K","-0.17%"
"08/11/2021","1,501.47","1,495.89","1,506.74","1,492.23","831.32K","0.65%"
"05/11/2021","1,491.81","1,488.74","1,494.84","1,480.55","657.85K","0.49%"
"04/11/2021","1,484.57","1,480.86","1,488.34","1,473.39","692.14K","0.22%"
"03/11/2021","1,481.31","1,492.33","1,500.84","1,475.31","1.22M","-0.25%"
"02/11/2021","1,484.98","1,472.17","1,484.98","1,472.09","795.70K","0.89%"
"01/11/2021","1,471.83","1,481.91","1,485.51","1,467.42","895.98K","-0.36%"
"29/10/2021","1,477.13","1,474.93","1,480.91","1,467.29","783.99K","0.26%"
"28/10/2021","1,473.30","1,466.19","1,474.29","1,459.05","663.81K","0.88%"
"27/10/2021","1,460.48","1,435.78","1,460.48","1,433.99","714.42K","2.11%"
"26/10/2021","1,430.25","1,418.64","1,430.26","1,410.95","577.88K","0.58%"
"25/10/2021","1,422.05","1,435.04","1,435.30","1,422.05","707.69K","-0.66%"
"22/10/2021","1,431.50","1,434.06","1,437.08","1,427.81","610.76K","0.20%"
"21/10/2021","1,428.66","1,440.71","1,441.66","1,428.66","566.39K","-0.53%"
"20/10/2021","1,436.32","1,439.97","1,445.27","1,418.33","647.90K","0.00%"
"19/10/2021","1,436.37","1,439.27","1,441.49","1,431.17","497.73K","-0.14%"
"18/10/2021","1,438.36","1,439.22","1,445.41","1,434.36","650.15K","0.23%"
"15/10/2021","1,435.01","1,437.61","1,441.57","1,429.55","594.54K","0.16%"
"14/10/2021","1,432.78","1,431.93","1,439.08","1,428.74","566.93K","0.11%"
"13/10/2021","1,431.25","1,436.15","1,441.52","1,428.92","496.41K","-0.14%"
"12/10/2021","1,433.19","1,435.55","1,437.86","1,426.58","576.09K","0.13%"
"11/10/2021","1,431.40","1,409.51","1,431.44","1,409.46","582.94K","1.91%"
"08/10/2021","1,404.60","1,399.27","1,404.60","1,396.90","496.17K","0.68%"
"07/10/2021","1,395.10","1,396.00","1,398.83","1,391.98","573.61K","0.34%"
"06/10/2021","1,390.43","1,389.10","1,390.43","1,383.74","521.86K","0.51%"
"05/10/2021","1,383.42","1,374.46","1,383.72","1,372.83","503.12K","0.91%"
"04/10/2021","1,370.92","1,369.28","1,376.06","1,360.02","621.96K","0.19%"
"01/10/2021","1,368.34","1,376.17","1,380.43","1,365.69","528.97K","-0.78%"
"30/09/2021","1,379.12","1,374.75","1,385.66","1,377.74","377.67K","0.32%"
"29/09/2021","1,374.75","1,373.85","1,376.85","1,362.96","482.19K","-0.09%"
"28/09/2021","1,376.04","1,355.33","1,377.49","1,351.06","495.64K","1.05%"
"27/09/2021","1,361.72","1,391.12","1,392.36","1,361.72","624.01K","-1.98%"
"24/09/2021","1,389.19","1,393.34","1,395.53","1,385.71","540.82K","-0.18%"
"23/09/2021","1,391.75","1,397.87","1,401.41","1,389.85","780.54K","0.02%"
"22/09/2021","1,391.45","1,386.17","1,391.79","1,377.89","621.73K","0.69%"
"21/09/2021","1,381.90","1,374.33","1,387.47","1,365.49","693.29K","-0.59%"
"20/09/2021","1,390.17","1,400.95","1,405.75","1,386.75","741.45K","0.10%"
"17/09/2021","1,388.72","1,382.01","1,391.63","1,381.76","671.55K","0.72%"
"16/09/2021","1,378.80","1,383.03","1,384.53","1,373.24","490.56K","0.16%"
"15/09/2021","1,376.60","1,363.94","1,378.59","1,363.24","536.09K","0.63%"
"14/09/2021","1,368.03","1,373.91","1,378.26","1,365.88","595.25K","-0.43%"
"13/09/2021","1,374.00","1,380.67","1,383.25","1,372.97","653.85K","-0.34%"
"10/09/2021","1,378.75","1,381.77","1,383.72","1,378.00","467.93K","0.11%"
"09/09/2021","1,377.22","1,364.29","1,378.45","1,363.26","502.66K","0.94%"
"08/09/2021","1,364.45","1,375.12","1,375.96","1,360.12","527.03K","-0.64%"
"07/09/2021","1,373.26","1,380.62","1,385.44","1,371.12","748.17K","-0.25%"
"06/09/2021","1,376.71","1,367.28","1,377.77","1,365.92","786.20K","1.20%"
"01/09/2021","1,360.42","1,355.62","1,365.02","1,355.59","614.69K","0.08%"
"31/08/2021","1,359.37","1,363.94","1,365.32","1,356.15","656.08K","0.03%"
"30/08/2021","1,358.95","1,352.18","1,360.41","1,347.08","572.02K","1.27%"
"27/08/2021","1,341.88","1,324.04","1,341.88","1,313.97","578.43K","0.75%"
"26/08/2021","1,331.93","1,345.10","1,348.91","1,327.00","457.55K","-0.69%"
"25/08/2021","1,341.24","1,332.57","1,341.79","1,322.30","439.90K","0.81%"
"24/08/2021","1,330.49","1,332.27","1,339.72","1,320.02","591.47K","0.06%"
"23/08/2021","1,329.65","1,357.07","1,361.55","1,329.65","701.77K","-2.52%"
"20/08/2021","1,364.07","1,405.46","1,407.20","1,349.46","1.08M","-3.41%"
"19/08/2021","1,412.24","1,399.24","1,412.24","1,390.92","602.46K","0.93%"
"18/08/2021","1,399.18","1,400.45","1,408.75","1,394.52","580.56K","-0.24%"
"17/08/2021","1,402.60","1,413.76","1,416.84","1,397.05","669.52K","-0.37%"
"16/08/2021","1,407.77","1,399.05","1,410.26","1,396.28","743.50K","1.22%"
"13/08/2021","1,390.75","1,383.53","1,390.75","1,367.64","673.43K","0.51%"
"12/08/2021","1,383.69","1,389.22","1,397.86","1,383.69","656.56K","-0.51%"
"11/08/2021","1,390.83","1,399.51","1,407.10","1,390.83","707.30K","-0.44%"
"10/08/2021","1,396.92","1,405.37","1,407.44","1,391.55","615.92K","0.03%"
"09/08/2021","1,396.50","1,371.30","1,397.49","1,367.30","586.43K","1.54%"
"06/08/2021","1,375.37","1,384.17","1,387.81","1,375.37","621.07K","-0.49%"
"05/08/2021","1,382.16","1,364.95","1,383.65","1,360.93","518.43K","1.03%"
"04/08/2021","1,368.12","1,370.27","1,374.88","1,361.18","580.17K","0.28%"
"03/08/2021","1,364.24","1,347.36","1,364.24","1,346.90","577.46K","1.42%"
"02/08/2021","1,345.17","1,340.62","1,353.98","1,335.55","539.42K","0.09%"
"30/07/2021","1,343.90","1,329.28","1,346.54","1,328.11","498.26K","1.36%"
"29/07/2021","1,325.92","1,317.93","1,325.92","1,313.75","379.26K","1.37%"
"28/07/2021","1,308.02","1,306.93","1,314.91","1,304.20","307.06K","-0.18%"
"27/07/2021","1,310.43","1,316.36","1,322.23","1,309.25","457.50K","0.37%"
"26/07/2021","1,305.62","1,294.99","1,309.76","1,286.07","396.49K","0.38%"
"23/07/2021","1,300.70","1,320.01","1,328.15","1,300.70","470.09K","-1.89%"
"22/07/2021","1,325.73","1,301.07","1,327.50","1,297.57","426.14K","1.78%"
"21/07/2021","1,302.50","1,308.63","1,316.20","1,298.08","327.08K","-0.13%"
"20/07/2021","1,304.23","1,276.72","1,304.23","1,256.31","453.76K","2.46%"
"19/07/2021","1,272.94","1,297.70","1,306.77","1,266.32","587.30K","-4.24%"
"16/07/2021","1,329.24","1,330.99","1,335.64","1,326.27","346.36K","0.45%"
"15/07/2021","1,323.34","1,305.08","1,330.54","1,297.67","368.04K","1.40%"
"14/07/2021","1,305.08","1,328.26","1,336.08","1,290.54","468.15K","-1.75%"
"13/07/2021","1,328.26","1,325.90","1,337.53","1,306.62","419.25K","0.18%"
"12/07/2021","1,325.90","1,374.31","1,374.31","1,293.94","781.42K","-3.52%"
"09/07/2021","1,374.31","1,400.39","1,403.04","1,361.99","616.68K","-1.86%"
"08/07/2021","1,400.39","1,416.17","1,416.17","1,390.95","455.95K","-1.11%"
"07/07/2021","1,416.17","1,379.45","1,416.17","1,360.59","627.65K","2.66%"
"06/07/2021","1,379.45","1,441.71","1,448.23","1,379.45","656.74K","-4.32%"
"05/07/2021","1,441.71","1,448.10","1,448.16","1,422.61","665.44K","-0.20%"
"02/07/2021","1,444.53","1,437.35","1,447.23","1,437.35","556.79K","0.50%"
"01/07/2021","1,437.35","1,423.95","1,437.35","1,419.65","600.87K","0.94%"
"30/06/2021","1,423.95","1,425.80","1,434.79","1,423.33","446.61K","-0.13%"
"29/06/2021","1,425.80","1,419.50","1,432.42","1,419.50","490.47K","0.44%"
"28/06/2021","1,419.49","1,401.00","1,420.56","1,401.00","537.54K","1.32%"
"25/06/2021","1,400.94","1,390.16","1,401.49","1,383.18","450.20K","0.78%"
"24/06/2021","1,390.16","1,393.06","1,399.72","1,386.15","457.48K","-0.21%"
"23/06/2021","1,393.08","1,396.76","1,404.90","1,388.73","558.87K","-0.26%"
"22/06/2021","1,396.76","1,390.24","1,404.15","1,390.24","583.34K","0.47%"
"21/06/2021","1,390.19","1,394.41","1,398.84","1,385.47","616.95K","-0.28%"
"18/06/2021","1,394.11","1,376.41","1,396.09","1,376.41","656.93K","1.29%"
"17/06/2021","1,376.31","1,374.23","1,381.76","1,357.65","616.14K","0.05%"
"16/06/2021","1,375.68","1,392.43","1,393.91","1,373.16","630.79K","-1.20%"
"15/06/2021","1,392.45","1,393.11","1,400.09","1,385.28","595.67K","-0.05%"
"14/06/2021","1,393.11","1,383.52","1,401.06","1,383.52","620.19K","0.75%"
"11/06/2021","1,382.77","1,352.49","1,385.35","1,351.41","599.72K","2.24%"
"10/06/2021","1,352.49","1,358.61","1,364.33","1,345.65","592.40K","-0.46%"
"09/06/2021","1,358.68","1,344.46","1,366.47","1,328.94","640.68K","1.05%"
"08/06/2021","1,344.59","1,386.13","1,394.70","1,342.76","745.99K","-3.00%"
"07/06/2021","1,386.12","1,403.86","1,405.48","1,374.30","696.88K","-1.28%"
"04/06/2021","1,404.03","1,395.90","1,404.03","1,391.58","761.76K","0.57%"
"03/06/2021","1,396.03","1,371.30","1,397.47","1,371.30","728.14K","1.87%"
"02/06/2021","1,370.40","1,372.45","1,378.12","1,361.12","637.32K","-0.15%"
"01/06/2021","1,372.46","1,364.84","1,384.82","1,364.84","498.47K","0.48%"
"31/05/2021","1,365.87","1,354.41","1,366.07","1,342.10","583.27K","0.86%"
"28/05/2021","1,354.23","1,336.14","1,355.80","1,332.30","600.41K","1.39%"
"27/05/2021","1,335.64","1,348.93","1,351.89","1,331.54","568.66K","-0.97%"
"26/05/2021","1,348.70","1,339.64","1,349.45","1,335.82","561.64K","0.67%"
"25/05/2021","1,339.68","1,327.33","1,340.72","1,327.32","533.29K","0.84%"
"24/05/2021","1,328.53","1,319.52","1,331.54","1,319.17","569.49K","0.68%"
"21/05/2021","1,319.52","1,315.03","1,325.70","1,305.73","543.32K","0.33%"
"20/05/2021","1,315.13","1,299.73","1,315.13","1,293.54","579.66K","1.18%"
"19/05/2021","1,299.75","1,284.00","1,300.10","1,282.02","554.36K","1.23%"
"18/05/2021","1,284.00","1,283.36","1,290.20","1,276.88","554.56K","0.07%"
"17/05/2021","1,283.10","1,290.86","1,301.73","1,282.65","585.93K","-0.60%"
"14/05/2021","1,290.86","1,284.25","1,296.23","1,284.19","556.86K","0.51%"
"13/05/2021","1,284.28","1,292.66","1,297.38","1,284.28","558.33K","-0.65%"
"12/05/2021","1,292.67","1,275.13","1,292.87","1,268.29","553.25K","1.38%"
"11/05/2021","1,275.13","1,281.31","1,294.70","1,275.13","587.22K","-0.48%"
"10/05/2021","1,281.24","1,258.83","1,282.17","1,253.61","606.51K","1.72%"
"07/05/2021","1,259.53","1,265.42","1,267.84","1,248.74","629.90K","-0.47%"
"06/05/2021","1,265.48","1,268.71","1,274.74","1,260.61","559.57K","-0.25%"
"05/05/2021","1,268.70","1,252.22","1,280.52","1,252.22","548.39K","1.34%"
"04/05/2021","1,251.92","1,243.27","1,252.91","1,215.91","606.83K","0.69%"
"29/04/2021","1,243.28","1,231.21","1,243.51","1,230.35","486.06K","0.98%"
"28/04/2021","1,231.20","1,220.63","1,232.02","1,217.68","494.86K","0.87%"
"27/04/2021","1,220.62","1,215.13","1,221.98","1,203.93","449.78K","0.45%"
"26/04/2021","1,215.12","1,243.51","1,247.33","1,211.33","574.26K","-2.28%"
"23/04/2021","1,243.49","1,217.02","1,243.49","1,206.98","566.44K","2.17%"
"22/04/2021","1,217.03","1,259.30","1,261.72","1,217.03","622.10K","-3.36%"
"20/04/2021","1,259.30","1,255.56","1,276.53","1,251.60","668.46K","0.30%"
"19/04/2021","1,255.55","1,231.94","1,255.55","1,225.25","678.04K","1.92%"
"16/04/2021","1,231.94","1,239.94","1,246.51","1,217.53","831.21K","-0.65%"
"15/04/2021","1,239.94","1,245.10","1,255.81","1,239.94","670.00K","-0.41%"
"14/04/2021","1,245.07","1,233.43","1,245.07","1,218.51","718.14K","0.93%"
"13/04/2021","1,233.54","1,234.68","1,253.73","1,232.91","872.13K","-0.08%"
"12/04/2021","1,234.51","1,211.05","1,234.91","1,211.05","747.38K","2.00%"
"09/04/2021","1,210.31","1,209.11","1,212.33","1,203.17","575.51K","0.10%"
"08/04/2021","1,209.11","1,213.78","1,218.67","1,205.90","564.21K","-0.38%"
"07/04/2021","1,213.77","1,209.86","1,213.77","1,203.97","601.18K","0.32%"
"06/04/2021","1,209.86","1,204.49","1,214.15","1,200.67","576.94K","0.45%"
"05/04/2021","1,204.49","1,196.51","1,211.12","1,196.51","558.52K","0.83%"
"02/04/2021","1,194.53","1,185.62","1,199.09","1,185.62","521.84K","0.79%"
"01/04/2021","1,185.20","1,158.99","1,186.10","1,158.99","558.05K","2.26%"
"31/03/2021","1,158.99","1,153.91","1,165.46","1,153.46","593.73K","0.44%"
"30/03/2021","1,153.87","1,141.74","1,155.12","1,138.68","607.77K","1.06%"
"29/03/2021","1,141.72","1,127.57","1,142.48","1,127.57","506.81K","1.26%"
"26/03/2021","1,127.53","1,126.52","1,131.27","1,102.37","550.57K","0.07%"
"25/03/2021","1,126.70","1,126.88","1,135.80","1,118.59","520.83K","-0.02%"
"24/03/2021","1,126.88","1,146.97","1,146.97","1,118.15","560.18K","-1.77%"
"23/03/2021","1,147.23","1,158.64","1,158.64","1,141.28","559.87K","-0.98%"
"22/03/2021","1,158.64","1,162.44","1,166.20","1,153.94","547.96K","-0.27%"
"19/03/2021","1,161.80","1,164.92","1,165.44","1,157.50","527.67K","-0.27%"
"18/03/2021","1,164.97","1,149.91","1,164.97","1,149.91","493.45K","1.33%"
"17/03/2021","1,149.73","1,146.68","1,149.73","1,141.95","570.12K","0.30%"
"16/03/2021","1,146.31","1,148.01","1,149.87","1,135.94","557.30K","-0.15%"
"15/03/2021","1,148.01","1,144.41","1,150.33","1,141.45","543.56K","0.31%"
"12/03/2021","1,144.41","1,145.03","1,149.77","1,141.42","501.80K","-0.05%"
"11/03/2021","1,145.02","1,131.81","1,146.47","1,131.81","509.05K","1.17%"
"10/03/2021","1,131.81","1,122.85","1,132.35","1,114.99","484.75K","0.80%"
"09/03/2021","1,122.81","1,127.23","1,127.78","1,109.92","510.45K","-0.39%"
"08/03/2021","1,127.20","1,127.41","1,139.09","1,122.22","547.52K","0.01%"
"05/03/2021","1,127.06","1,127.25","1,127.25","1,110.47","485.44K","-0.02%"
"04/03/2021","1,127.25","1,145.68","1,151.15","1,117.62","552.13K","-1.61%"
"03/03/2021","1,145.68","1,143.94","1,147.88","1,138.33","507.09K","0.15%"
"02/03/2021","1,143.94","1,143.19","1,153.32","1,138.12","454.81K","0.13%"
"01/03/2021","1,142.43","1,124.23","1,143.43","1,124.23","501.71K","1.63%"
"26/02/2021","1,124.14","1,120.33","1,125.52","1,104.04","456.38K","0.34%"
"25/02/2021","1,120.33","1,118.15","1,125.68","1,109.78","418.26K","0.20%"
"24/02/2021","1,118.06","1,132.91","1,141.39","1,111.22","484.07K","-1.31%"
"23/02/2021","1,132.88","1,132.32","1,141.12","1,126.46","477.52K","0.05%"
"22/02/2021","1,132.33","1,131.21","1,140.46","1,124.55","477.86K","0.09%"
"19/02/2021","1,131.28","1,135.58","1,137.91","1,118.44","443.11K","-0.45%"
"18/02/2021","1,136.41","1,122.39","1,136.45","1,112.50","523.76K","1.25%"
"17/02/2021","1,122.39","1,079.88","1,122.39","1,079.88","442.83K","3.94%"
"09/02/2021","1,079.88","1,047.02","1,079.88","1,043.24","420.46K","3.14%"
"08/02/2021","1,047.03","1,087.52","1,088.75","1,034.76","559.07K","-3.72%"
"05/02/2021","1,087.52","1,071.48","1,087.52","1,071.48","396.50K","1.51%"
"04/02/2021","1,071.38","1,070.75","1,079.43","1,057.79","412.07K","0.06%"
"03/02/2021","1,070.77","1,035.02","1,074.62","1,035.02","558.20K","3.46%"
"02/02/2021","1,034.97","992.66","1,034.97","984.74","478.96K","4.24%"
"01/02/2021","992.91","1,014.69","1,030.50","992.91","514.73K","-2.17%"
"29/01/2021","1,014.95","978.93","1,030.88","945.37","638.21K","3.64%"
"28/01/2021","979.30","1,047.01","1,047.01","977.18","591.48K","-6.65%"
"27/01/2021","1,049.02","1,087.02","1,088.16","1,040.86","651.93K","-3.64%"
"26/01/2021","1,088.63","1,116.82","1,117.65","1,072.38","648.96K","-2.53%"
"25/01/2021","1,116.85","1,115.41","1,124.93","1,109.59","571.43K","0.18%"
"22/01/2021","1,114.87","1,109.68","1,123.20","1,108.06","615.02K","0.46%"
"21/01/2021","1,109.72","1,077.81","1,110.52","1,076.05","568.81K","2.97%"
"20/01/2021","1,077.74","1,072.58","1,084.37","1,037.66","686.91K","0.48%"
"19/01/2021","1,072.63","1,132.52","1,132.60","1,061.19","793.17K","-5.28%"
"18/01/2021","1,132.46","1,136.34","1,142.98","1,131.38","591.36K","-0.34%"
"15/01/2021","1,136.36","1,123.82","1,137.98","1,123.82","623.62K","1.12%"
"14/01/2021","1,123.81","1,119.51","1,124.01","1,111.32","628.14K","0.42%"
"13/01/2021","1,119.08","1,125.77","1,132.72","1,116.35","612.07K","-0.59%"
"12/01/2021","1,125.69","1,118.26","1,125.69","1,112.13","569.30K","0.66%"
"11/01/2021","1,118.27","1,101.33","1,119.00","1,101.33","633.88K","1.56%"
"08/01/2021","1,101.14","1,086.71","1,109.09","1,086.71","627.55K","1.37%"
"07/01/2021","1,086.26","1,071.18","1,086.26","1,071.18","599.93K","1.41%"
"06/01/2021","1,071.18","1,065.38","1,081.40","1,065.38","590.56K","0.55%"
"05/01/2021","1,065.34","1,052.19","1,067.31","1,047.53","576.45K","1.25%"
"04/01/2021","1,052.20","1,034.21","1,057.38","1,034.21","595.11K","1.92%"
"31/12/2020","1,032.41","1,022.95","1,035.02","1,022.76","421.54K","0.93%"
"30/12/2020","1,022.93","1,022.61","1,032.89","1,019.49","529.41K","0.03%"
"29/12/2020","1,022.61","1,015.86","1,026.13","1,012.11","519.58K","0.64%"
"28/12/2020","1,016.06","1,012.41","1,022.99","1,008.96","572.50K","0.37%"
"25/12/2020","1,012.33","995.35","1,012.36","987.99","499.96K","1.71%"
"24/12/2020","995.35","1,006.70","1,011.94","973.80","587.63K","-1.13%"
"23/12/2020","1,006.70","1,011.52","1,019.90","1,004.61","614.76K","-0.48%"
"22/12/2020","1,011.54","1,006.87","1,012.60","1,001.16","608.76K","0.56%"
"21/12/2020","1,005.90","991.83","1,007.95","991.83","548.14K","1.42%"
"18/12/2020","991.80","975.32","993.48","975.32","476.02K","1.69%"
"17/12/2020","975.33","986.01","986.01","974.13","542.65K","-1.08%"
"16/12/2020","986.01","973.18","986.01","973.18","466.36K","1.32%"
"15/12/2020","973.17","981.18","983.45","970.39","528.18K","-0.80%"
"14/12/2020","981.01","965.60","981.01","965.60","421.61K","1.60%"
"11/12/2020","965.60","952.62","965.60","952.06","349.76K","1.36%"
"10/12/2020","952.62","962.19","966.21","952.62","470.95K","-0.95%"
"09/12/2020","961.75","953.29","962.17","953.29","456.72K","0.89%"
"08/12/2020","953.29","951.80","955.88","948.65","437.00K","0.15%"
"07/12/2020","951.87","945.06","952.30","944.58","410.58K","0.72%"
"04/12/2020","945.04","945.92","948.39","943.18","456.40K","-0.06%"
